Invoice ID,Date,Time,Gender,Location,City,Member,Category,Price,Quantity,Total,Payment,Rating
481709660,2/17/2018,12:40,Female,Brookfield,NewYork,Yes,Furniture,61,4,244,Card,4
915042564,1/8/2018,13:23,Male,Park lane,Dallas,No,Books,47,2,94,Cash,1
337543764,1/30/2018,14:08,Male,Park lane,Dallas,No,Fashion,24,6,144,Cash,2
276890647,3/26/2018,18:19,Male,Park lane,Dallas,No,Sporting,1,7,7,Gpay,4
475698242,2/19/2018,19:21,Male,Brookfield,NewYork,Yes,Clothing,31,6,186,Gpay,2
522650837,1/1/2018,19:07,Male,Water tower,Chicago,Yes,Clothing,59,1,59,Gpay,1
982386222,3/4/2018,20:03,Female,Park lane,Dallas,Yes,Books,30,4,120,Gpay,1
251721361,1/25/2018,13:05,Male,Water tower,Chicago,No,Fashion,89,2,178,Gpay,1
646176653,3/10/2018,19:39,Male,Park lane,Dallas,Yes,Sporting,1,1,1,Cash,2
712707662,2/17/2018,18:59,Male,Brookfield,NewYork,No,Furniture,26,7,182,Gpay,5
532568082,1/27/2018,17:44,Male,Park lane,Dallas,Yes,Books,77,3,231,Cash,2
9448427,3/2/2018,13:11,Male,Brookfield,NewYork,Yes,Groceries,14,7,98,Card,2
556712257,1/2/2018,13:58,Male,Park lane,Dallas,No,Sporting,93,2,186,Gpay,4
344763004,1/14/2018,15:01,Male,Park lane,Dallas,No,Clothing,77,2,154,Card,5
302922787,1/18/2018,10:25,Male,Brookfield,NewYork,No,Books,80,3,240,Gpay,2
415609214,2/20/2018,10:37,Female,Brookfield,NewYork,No,Books,14,5,70,Cash,4
571374380,2/20/2018,17:16,Male,Water tower,Chicago,No,Sporting,10,1,10,Card,5
739222343,3/22/2018,14:29,Female,Park lane,Dallas,Yes,Books,19,7,133,Cash,3
708221956,2/19/2018,14:36,Male,Brookfield,NewYork,No,Groceries,84,1,84,Gpay,5
262731416,2/15/2018,14:06,Male,Park lane,Dallas,No,Books,44,6,264,Gpay,2
622007693,1/27/2018,11:40,Female,Brookfield,NewYork,Yes,Sporting,76,6,456,Card,4
898288915,1/9/2018,11:06,Female,Park lane,Dallas,Yes,Sporting,68,2,136,Gpay,5
11556830,1/5/2018,19:39,Female,Park lane,Dallas,No,Sporting,65,2,130,Gpay,1
144597774,3/11/2018,11:55,Male,Brookfield,NewYork,Yes,Fashion,52,1,52,Cash,2
61600371,1/2/2018,15:40,Female,Park lane,Dallas,No,Groceries,28,2,56,Card,3
169697714,3/19/2018,10:55,Female,Water tower,Chicago,No,Clothing,49,1,49,Card,3
113236778,2/12/2018,13:30,Male,Brookfield,NewYork,Yes,Books,31,4,124,Card,4
307925289,2/5/2018,10:25,Female,Park lane,Dallas,No,Clothing,100,5,500,Gpay,3
326311886,1/23/2018,11:26,Male,Water tower,Chicago,No,Sporting,23,4,92,Card,5
988159876,1/8/2018,14:16,Female,Brookfield,NewYork,Yes,Furniture,56,4,224,Card,4
437241799,3/10/2018,19:02,Male,Water tower,Chicago,No,Groceries,28,5,140,Card,4
486005290,2/25/2018,18:22,Female,Brookfield,NewYork,Yes,Groceries,47,2,94,Card,3
524232746,1/29/2018,20:33,Female,Brookfield,NewYork,No,Fashion,30,4,120,Cash,1
357755511,3/12/2018,15:01,Female,Park lane,Dallas,No,Sporting,86,4,344,Cash,3
445899503,1/24/2018,18:27,Female,Park lane,Dallas,Yes,Groceries,88,2,176,Card,2
950297423,2/13/2018,12:01,Male,Brookfield,NewYork,Yes,Fashion,85,2,170,Cash,4
870706788,2/7/2018,13:45,Male,Brookfield,NewYork,Yes,Clothing,7,5,35,Gpay,1
423084173,1/19/2018,17:36,Female,Brookfield,NewYork,No,Books,70,2,140,Cash,2
693339406,2/2/2018,15:42,Male,Brookfield,NewYork,No,Books,100,4,400,Gpay,4
403665053,1/14/2018,14:04,Female,Water tower,Chicago,Yes,Furniture,5,1,5,Card,3
98053785,1/25/2018,11:00,Male,Water tower,Chicago,Yes,Sporting,97,6,582,Cash,2
817802098,2/18/2018,15:25,Male,Brookfield,NewYork,Yes,Books,63,5,315,Cash,2
614410397,1/25/2018,12:41,Male,Water tower,Chicago,No,Clothing,64,6,384,Cash,5
882885054,3/15/2018,14:38,Male,Water tower,Chicago,Yes,Books,40,2,80,Cash,4
581788719,3/8/2018,20:40,Female,Park lane,Dallas,No,Fashion,87,3,261,Cash,3
476245246,1/25/2018,10:21,Female,Brookfield,NewYork,No,Books,85,3,255,Card,4
438129906,1/7/2018,10:34,Male,Water tower,Chicago,Yes,Clothing,77,3,231,Card,5
538260504,3/26/2018,15:42,Male,Brookfield,NewYork,Yes,Sporting,94,6,564,Card,5
945941125,1/25/2018,16:43,Male,Brookfield,NewYork,Yes,Groceries,16,3,48,Card,1
247158611,2/8/2018,16:27,Female,Brookfield,NewYork,No,Fashion,5,1,5,Cash,3
713366374,2/16/2018,17:27,Male,Water tower,Chicago,No,Fashion,60,5,300,Card,2
14609870,1/22/2018,11:28,Female,Park lane,Dallas,Yes,Groceries,72,1,72,Cash,2
336836343,3/20/2018,11:38,Male,Brookfield,NewYork,Yes,Clothing,23,5,115,Gpay,3
958121296,1/8/2018,20:03,Female,Brookfield,NewYork,No,Sporting,11,4,44,Card,5
939338787,3/6/2018,13:24,Female,Water tower,Chicago,No,Sporting,11,5,55,Card,1
170601848,2/5/2018,11:58,Male,Water tower,Chicago,Yes,Sporting,58,1,58,Gpay,5
387707923,2/13/2018,11:07,Female,Park lane,Dallas,Yes,Fashion,75,5,375,Gpay,1
545078026,3/24/2018,12:52,Male,Brookfield,NewYork,Yes,Clothing,31,3,93,Cash,1
704651116,3/15/2018,12:44,Female,Water tower,Chicago,No,Sporting,68,4,272,Card,3
42349908,2/15/2018,20:37,Male,Park lane,Dallas,No,Clothing,10,5,50,Gpay,2
135768329,1/4/2018,19:24,Female,Park lane,Dallas,No,Sporting,8,2,16,Cash,1
483457878,1/26/2018,11:52,Female,Brookfield,NewYork,Yes,Groceries,68,4,272,Cash,1
555960560,2/10/2018,20:43,Female,Water tower,Chicago,Yes,Fashion,82,5,410,Gpay,1
282376295,2/24/2018,20:26,Female,Water tower,Chicago,Yes,Furniture,78,6,468,Cash,5
798873199,3/13/2018,10:37,Male,Brookfield,NewYork,Yes,Clothing,87,3,261,Cash,1
35680963,2/15/2018,11:25,Female,Brookfield,NewYork,Yes,Furniture,75,6,450,Cash,5
541013147,3/7/2018,17:26,Female,Brookfield,NewYork,No,Sporting,73,3,219,Gpay,1
786500499,1/13/2018,19:43,Male,Park lane,Dallas,No,Books,41,5,205,Gpay,5
370671668,3/13/2018,20:07,Male,Park lane,Dallas,No,Fashion,51,1,51,Cash,1
764424609,3/7/2018,16:32,Female,Water tower,Chicago,No,Books,4,7,28,Gpay,4
661405,3/6/2018,11:32,Male,Brookfield,NewYork,Yes,Clothing,91,4,364,Cash,3
858902305,3/29/2018,14:42,Male,Park lane,Dallas,No,Groceries,47,4,188,Cash,4
451143604,3/17/2018,12:37,Female,Brookfield,NewYork,Yes,Books,5,1,5,Gpay,4
351840920,2/25/2018,17:56,Female,Park lane,Dallas,No,Sporting,67,1,67,Cash,1
720613115,1/6/2018,15:36,Female,Park lane,Dallas,Yes,Books,5,3,15,Card,2
59555036,2/5/2018,14:40,Female,Brookfield,NewYork,No,Sporting,78,7,546,Cash,3
593682157,2/20/2018,15:16,Male,Brookfield,NewYork,Yes,Fashion,82,2,164,Gpay,3
11986994,2/3/2018,14:51,Male,Water tower,Chicago,Yes,Sporting,16,3,48,Card,2
996041528,3/4/2018,12:45,Female,Park lane,Dallas,No,Fashion,24,7,168,Gpay,3
828419755,1/18/2018,18:53,Female,Park lane,Dallas,Yes,Sporting,91,7,637,Card,5
720387839,3/11/2018,13:59,Male,Brookfield,NewYork,Yes,Sporting,71,7,497,Cash,2
687050813,3/20/2018,11:18,Male,Brookfield,NewYork,No,Clothing,37,3,111,Card,3
510821622,2/3/2018,18:27,Male,Park lane,Dallas,No,Books,80,7,560,Cash,2
87236970,1/15/2018,16:44,Male,Brookfield,NewYork,Yes,Groceries,2,2,4,Gpay,3
833998175,1/10/2018,10:26,Male,Water tower,Chicago,No,Clothing,9,4,36,Cash,2
777524991,1/26/2018,16:54,Male,Park lane,Dallas,Yes,Sporting,95,3,285,Card,5
188038628,3/2/2018,14:14,Female,Park lane,Dallas,No,Sporting,50,2,100,Gpay,3
282446743,3/1/2018,13:58,Female,Water tower,Chicago,Yes,Fashion,2,6,12,Cash,1
337885011,2/14/2018,18:43,Male,Park lane,Dallas,Yes,Clothing,53,1,53,Cash,3
372301333,2/5/2018,16:30,Male,Park lane,Dallas,Yes,Fashion,87,1,87,Cash,3
329548692,2/17/2018,17:13,Male,Brookfield,NewYork,Yes,Sporting,1,6,6,Gpay,1
751714562,3/20/2018,19:11,Female,Water tower,Chicago,Yes,Sporting,43,7,301,Gpay,4
764808876,3/1/2018,12:55,Male,Brookfield,NewYork,Yes,Sporting,98,5,490,Card,1
816729463,3/2/2018,18:03,Female,Water tower,Chicago,Yes,Fashion,84,6,504,Card,5
429753844,2/9/2018,20:48,Male,Water tower,Chicago,Yes,Furniture,77,6,462,Gpay,5
871734799,1/28/2018,20:21,Male,Park lane,Dallas,Yes,Books,22,2,44,Card,4
610628170,2/21/2018,17:26,Female,Brookfield,NewYork,No,Fashion,15,5,75,Cash,3
985003081,3/20/2018,19:24,Male,Water tower,Chicago,Yes,Furniture,79,3,237,Card,4
22386421,1/3/2018,16:04,Female,Park lane,Dallas,Yes,Books,55,7,385,Gpay,5
176429191,1/14/2018,11:36,Male,Water tower,Chicago,Yes,Sporting,38,6,228,Cash,2
270918350,3/27/2018,13:21,Female,Park lane,Dallas,Yes,Groceries,99,7,693,Gpay,2
807807551,3/14/2018,11:51,Female,Water tower,Chicago,No,Books,62,1,62,Gpay,4
798981206,1/2/2018,18:03,Female,Brookfield,NewYork,No,Books,50,7,350,Card,3
522353295,3/1/2018,10:17,Male,Water tower,Chicago,No,Books,33,4,132,Gpay,4
786464271,2/4/2018,11:02,Male,Water tower,Chicago,Yes,Books,77,2,154,Card,2
446983200,1/23/2018,13:32,Female,Park lane,Dallas,No,Furniture,90,1,90,Card,4
23845634,1/7/2018,17:15,Female,Park lane,Dallas,Yes,Furniture,52,4,208,Gpay,2
422068723,1/15/2018,19:54,Female,Brookfield,NewYork,Yes,Sporting,11,1,11,Gpay,1
217846748,3/8/2018,18:06,Female,Water tower,Chicago,No,Books,98,5,490,Gpay,5
6028484,2/2/2018,15:59,Female,Water tower,Chicago,Yes,Books,31,4,124,Card,4
962722016,2/13/2018,20:00,Female,Water tower,Chicago,Yes,Fashion,5,3,15,Card,4
866434633,1/30/2018,15:12,Female,Brookfield,NewYork,No,Books,5,7,35,Gpay,1
989851843,3/12/2018,10:33,Male,Water tower,Chicago,Yes,Groceries,12,2,24,Card,3
818588106,2/17/2018,13:05,Female,Brookfield,NewYork,No,Groceries,87,7,609,Card,5
640968118,1/9/2018,15:45,Male,Water tower,Chicago,Yes,Sporting,73,6,438,Cash,1
313217211,3/23/2018,19:20,Female,Water tower,Chicago,Yes,Fashion,46,4,184,Cash,2
473189761,1/23/2018,17:16,Male,Brookfield,NewYork,No,Fashion,19,7,133,Card,4
166640927,1/31/2018,18:23,Male,Park lane,Dallas,No,Furniture,40,2,80,Gpay,2
751965233,2/14/2018,20:05,Male,Water tower,Chicago,No,Books,60,6,360,Card,3
32111135,1/24/2018,10:33,Female,Park lane,Dallas,Yes,Furniture,43,6,258,Gpay,4
404017492,2/26/2018,13:53,Female,Park lane,Dallas,No,Fashion,23,1,23,Cash,2
745923301,1/11/2018,12:56,Male,Water tower,Chicago,Yes,Groceries,64,5,320,Cash,1
947595754,1/26/2018,20:13,Female,Park lane,Dallas,No,Sporting,61,7,427,Cash,3
665212090,3/28/2018,13:37,Female,Park lane,Dallas,Yes,Clothing,81,7,567,Cash,4
481017545,2/18/2018,20:32,Male,Park lane,Dallas,Yes,Books,46,5,230,Card,4
318193227,3/7/2018,13:55,Female,Brookfield,NewYork,No,Furniture,3,3,9,Gpay,4
60015389,2/24/2018,10:40,Male,Brookfield,NewYork,Yes,Fashion,74,5,370,Cash,5
687175376,2/21/2018,19:58,Male,Park lane,Dallas,Yes,Fashion,96,1,96,Cash,2
625292695,1/19/2018,15:05,Female,Brookfield,NewYork,Yes,Fashion,65,4,260,Card,1
768261771,2/11/2018,11:55,Female,Water tower,Chicago,Yes,Groceries,6,5,30,Cash,4
27577314,3/2/2018,17:01,Male,Water tower,Chicago,Yes,Groceries,7,2,14,Cash,4
430740110,3/19/2018,12:46,Female,Water tower,Chicago,No,Groceries,87,7,609,Cash,5
940094586,3/27/2018,11:23,Female,Water tower,Chicago,Yes,Books,1,3,3,Card,5
218287621,3/15/2018,14:25,Male,Park lane,Dallas,No,Books,65,5,325,Gpay,5
427648981,3/9/2018,20:24,Female,Brookfield,NewYork,Yes,Clothing,33,7,231,Card,4
480994615,2/27/2018,18:22,Male,Brookfield,NewYork,No,Groceries,66,6,396,Cash,1
365411914,2/17/2018,18:19,Male,Water tower,Chicago,Yes,Books,47,6,282,Cash,1
942651953,1/28/2018,19:09,Male,Brookfield,NewYork,Yes,Fashion,10,1,10,Card,1
555194821,3/12/2018,16:45,Male,Water tower,Chicago,No,Fashion,99,5,495,Gpay,5
535703316,3/16/2018,15:08,Female,Park lane,Dallas,No,Sporting,72,4,288,Card,4
386701465,3/27/2018,15:29,Male,Brookfield,NewYork,No,Groceries,34,6,204,Card,3
573799925,3/17/2018,10:22,Female,Park lane,Dallas,Yes,Furniture,46,6,276,Cash,5
928380831,2/10/2018,12:24,Male,Park lane,Dallas,Yes,Fashion,1,7,7,Cash,2
279211087,3/6/2018,11:46,Female,Brookfield,NewYork,No,Groceries,75,1,75,Gpay,5
927553480,2/1/2018,18:04,Female,Park lane,Dallas,Yes,Clothing,70,3,210,Cash,1
492756803,3/24/2018,10:43,Male,Park lane,Dallas,Yes,Groceries,32,1,32,Gpay,1
951090173,1/21/2018,15:12,Female,Water tower,Chicago,No,Groceries,51,7,357,Cash,4
423886295,2/4/2018,19:38,Male,Brookfield,NewYork,No,Groceries,70,7,490,Gpay,2
732840126,3/27/2018,19:39,Female,Water tower,Chicago,Yes,Groceries,79,2,158,Gpay,2
357595679,1/15/2018,17:20,Male,Park lane,Dallas,Yes,Fashion,48,3,144,Card,1
217121383,1/11/2018,19:25,Female,Park lane,Dallas,Yes,Furniture,12,7,84,Card,2
835758996,2/10/2018,18:57,Female,Park lane,Dallas,Yes,Fashion,32,5,160,Card,5
131904342,3/9/2018,11:22,Male,Brookfield,NewYork,Yes,Furniture,59,5,295,Cash,1
438954986,1/21/2018,18:03,Female,Park lane,Dallas,Yes,Fashion,98,3,294,Card,4
601973638,3/11/2018,20:29,Male,Park lane,Dallas,Yes,Books,95,5,475,Cash,1
579955941,2/28/2018,20:57,Male,Brookfield,NewYork,Yes,Books,60,1,60,Card,2
60603435,2/1/2018,11:03,Female,Park lane,Dallas,Yes,Groceries,12,5,60,Gpay,2
803774146,1/28/2018,13:42,Male,Park lane,Dallas,Yes,Sporting,37,6,222,Cash,5
855506655,1/23/2018,13:22,Male,Park lane,Dallas,No,Sporting,16,2,32,Cash,4
796729861,1/23/2018,20:29,Male,Water tower,Chicago,No,Clothing,66,1,66,Cash,4
616530004,2/5/2018,20:08,Female,Brookfield,NewYork,No,Clothing,21,3,63,Gpay,4
416735444,2/12/2018,10:54,Female,Water tower,Chicago,Yes,Groceries,30,1,30,Cash,5
882395212,3/18/2018,12:09,Female,Water tower,Chicago,No,Fashion,68,3,204,Gpay,3
550324994,2/5/2018,17:11,Female,Water tower,Chicago,Yes,Books,60,1,60,Card,2
223490764,2/27/2018,10:02,Female,Park lane,Dallas,Yes,Books,79,7,553,Gpay,3
913471517,3/29/2018,17:07,Male,Brookfield,NewYork,Yes,Fashion,74,2,148,Card,1
277181456,3/4/2018,12:16,Female,Brookfield,NewYork,Yes,Sporting,63,6,378,Gpay,2
180617103,3/27/2018,19:35,Female,Park lane,Dallas,No,Fashion,50,7,350,Cash,3
689330907,3/8/2018,13:40,Male,Brookfield,NewYork,No,Clothing,97,3,291,Card,4
140416946,1/1/2018,15:55,Female,Park lane,Dallas,No,Furniture,45,1,45,Gpay,4
966860394,3/14/2018,14:47,Male,Park lane,Dallas,Yes,Books,43,1,43,Card,3
231410575,3/3/2018,18:53,Female,Water tower,Chicago,Yes,Fashion,55,4,220,Gpay,2
55450556,2/18/2018,15:24,Male,Water tower,Chicago,No,Clothing,33,2,66,Cash,4
553254260,2/10/2018,16:38,Male,Park lane,Dallas,No,Clothing,45,3,135,Gpay,1
6317758,3/10/2018,15:08,Male,Park lane,Dallas,Yes,Groceries,57,7,399,Cash,2
729471316,2/3/2018,18:37,Male,Park lane,Dallas,No,Fashion,93,3,279,Gpay,4
156866460,3/5/2018,17:52,Male,Water tower,Chicago,No,Fashion,45,6,270,Gpay,2
219223209,3/5/2018,11:22,Female,Water tower,Chicago,No,Clothing,70,6,420,Cash,3
670571204,3/1/2018,13:49,Male,Water tower,Chicago,No,Fashion,67,7,469,Gpay,4
444818981,1/31/2018,14:45,Male,Park lane,Dallas,Yes,Fashion,7,3,21,Gpay,1
238431080,2/10/2018,20:44,Male,Brookfield,NewYork,Yes,Furniture,30,7,210,Gpay,3
478134181,3/3/2018,12:43,Female,Brookfield,NewYork,Yes,Furniture,21,7,147,Cash,4
992649067,1/26/2018,10:13,Female,Park lane,Dallas,Yes,Furniture,29,4,116,Card,3
775497478,3/8/2018,10:18,Male,Water tower,Chicago,No,Clothing,27,2,54,Cash,2
805827970,1/28/2018,19:39,Female,Brookfield,NewYork,No,Clothing,17,7,119,Gpay,1
282745572,1/9/2018,16:52,Female,Water tower,Chicago,Yes,Fashion,20,3,60,Gpay,5
807074233,2/11/2018,16:52,Female,Brookfield,NewYork,Yes,Sporting,42,7,294,Gpay,3
68988140,2/26/2018,12:34,Male,Water tower,Chicago,No,Groceries,89,2,178,Cash,2
129220940,3/14/2018,15:55,Male,Water tower,Chicago,Yes,Furniture,37,6,222,Gpay,5
861236276,2/27/2018,11:48,Female,Brookfield,NewYork,Yes,Clothing,19,5,95,Card,4
176302111,1/24/2018,20:36,Male,Water tower,Chicago,No,Groceries,90,7,630,Gpay,4
517625228,1/3/2018,13:02,Male,Brookfield,NewYork,Yes,Furniture,55,4,220,Card,3
462941880,1/13/2018,16:06,Female,Brookfield,NewYork,No,Furniture,61,4,244,Cash,4
622823966,3/8/2018,14:20,Male,Park lane,Dallas,No,Furniture,100,3,300,Gpay,2
801096383,1/22/2018,14:24,Female,Park lane,Dallas,No,Fashion,2,2,4,Cash,5
246818576,2/8/2018,15:55,Female,Water tower,Chicago,No,Groceries,5,4,20,Cash,5
96360197,3/20/2018,12:43,Female,Park lane,Dallas,No,Furniture,4,2,8,Cash,4
162150706,2/8/2018,15:00,Male,Park lane,Dallas,No,Clothing,7,5,35,Card,1
645707148,3/18/2018,16:23,Female,Brookfield,NewYork,No,Fashion,6,2,12,Cash,4
852583661,2/27/2018,20:35,Male,Water tower,Chicago,Yes,Groceries,2,1,2,Card,2
809084276,3/5/2018,18:13,Male,Brookfield,NewYork,No,Clothing,20,4,80,Gpay,3
808877527,2/24/2018,12:04,Male,Water tower,Chicago,Yes,Fashion,71,1,71,Card,4
544850143,3/29/2018,14:49,Female,Water tower,Chicago,No,Furniture,53,5,265,Gpay,1
438824651,1/14/2018,12:51,Female,Park lane,Dallas,Yes,Clothing,37,5,185,Cash,5
167903678,3/9/2018,19:06,Female,Park lane,Dallas,No,Furniture,46,3,138,Gpay,5
415999917,2/25/2018,19:57,Male,Park lane,Dallas,No,Sporting,95,6,570,Gpay,4
1868293,2/22/2018,12:50,Female,Park lane,Dallas,Yes,Sporting,46,2,92,Card,1
155011528,1/17/2018,11:52,Female,Brookfield,NewYork,Yes,Groceries,22,5,110,Card,5
373388134,3/22/2018,12:46,Female,Water tower,Chicago,Yes,Books,63,1,63,Gpay,1
983716348,3/17/2018,14:12,Female,Park lane,Dallas,Yes,Sporting,32,7,224,Cash,3
736089054,3/3/2018,11:09,Male,Brookfield,NewYork,No,Books,92,6,552,Cash,4
341336897,2/23/2018,19:36,Female,Park lane,Dallas,No,Sporting,73,1,73,Gpay,5
40817488,1/2/2018,19:38,Female,Park lane,Dallas,No,Fashion,84,7,588,Card,1
275252707,1/5/2018,17:38,Male,Brookfield,NewYork,Yes,Clothing,69,4,276,Gpay,3
792274763,3/5/2018,13:28,Male,Park lane,Dallas,Yes,Clothing,55,3,165,Cash,1
651134698,2/15/2018,16:36,Female,Park lane,Dallas,Yes,Books,10,1,10,Card,2
383124512,1/20/2018,17:49,Male,Water tower,Chicago,No,Sporting,97,7,679,Cash,2
796865298,2/12/2018,10:23,Male,Brookfield,NewYork,Yes,Groceries,78,3,234,Cash,5
186195140,3/5/2018,13:37,Male,Brookfield,NewYork,No,Books,92,1,92,Card,2
939286972,1/9/2018,19:40,Female,Brookfield,NewYork,Yes,Groceries,64,3,192,Gpay,1
752790123,1/15/2018,15:37,Female,Brookfield,NewYork,No,Sporting,99,4,396,Cash,2
386315734,2/9/2018,13:48,Male,Water tower,Chicago,No,Sporting,29,4,116,Cash,5
127734567,2/3/2018,13:40,Male,Brookfield,NewYork,Yes,Furniture,96,2,192,Cash,3
280541372,1/27/2018,10:16,Female,Brookfield,NewYork,Yes,Books,66,3,198,Cash,1
395138851,1/2/2018,11:36,Female,Brookfield,NewYork,No,Furniture,27,6,162,Cash,2
182431288,3/5/2018,13:56,Female,Water tower,Chicago,Yes,Fashion,61,2,122,Gpay,5
836579192,1/3/2018,17:36,Male,Park lane,Dallas,Yes,Clothing,73,1,73,Card,2
213106322,3/2/2018,10:54,Male,Water tower,Chicago,Yes,Furniture,62,7,434,Card,2
567239406,1/26/2018,18:35,Male,Water tower,Chicago,Yes,Furniture,51,5,255,Cash,5
932934368,1/26/2018,10:37,Female,Brookfield,NewYork,No,Groceries,51,4,204,Cash,3
845411807,2/27/2018,16:36,Female,Brookfield,NewYork,Yes,Books,26,1,26,Card,2
190587018,1/4/2018,10:39,Male,Brookfield,NewYork,No,Sporting,70,3,210,Gpay,1
884623874,3/15/2018,10:08,Female,Brookfield,NewYork,Yes,Clothing,93,2,186,Gpay,2
438545442,2/15/2018,13:51,Male,Water tower,Chicago,No,Groceries,34,2,68,Card,3
471675423,1/22/2018,10:44,Female,Water tower,Chicago,Yes,Clothing,34,4,136,Gpay,1
269269953,3/29/2018,11:26,Female,Park lane,Dallas,No,Groceries,89,2,178,Cash,2
872296387,3/25/2018,13:27,Female,Brookfield,NewYork,Yes,Books,99,5,495,Cash,4
428433770,3/26/2018,19:17,Female,Brookfield,NewYork,Yes,Groceries,61,3,183,Cash,1
831348901,3/4/2018,14:21,Female,Park lane,Dallas,No,Books,36,3,108,Card,5
257959706,1/16/2018,13:24,Male,Water tower,Chicago,No,Groceries,7,3,21,Cash,3
217009871,2/7/2018,13:50,Male,Water tower,Chicago,No,Fashion,46,2,92,Card,3
315410869,2/19/2018,16:23,Male,Park lane,Dallas,No,Fashion,3,3,9,Cash,4
366811443,1/16/2018,13:46,Male,Park lane,Dallas,No,Sporting,71,2,142,Cash,1
914016320,1/26/2018,11:51,Male,Water tower,Chicago,No,Fashion,85,5,425,Card,5
144547638,1/14/2018,10:38,Male,Water tower,Chicago,Yes,Furniture,97,2,194,Card,4
88831545,1/31/2018,14:19,Female,Park lane,Dallas,Yes,Fashion,34,7,238,Cash,4
365754742,1/8/2018,15:07,Female,Water tower,Chicago,No,Furniture,19,5,95,Card,1
281937481,1/29/2018,19:11,Female,Water tower,Chicago,No,Groceries,99,1,99,Gpay,5
678754147,3/2/2018,17:43,Male,Park lane,Dallas,Yes,Sporting,12,6,72,Gpay,1
68988075,2/1/2018,17:58,Male,Park lane,Dallas,Yes,Books,48,4,192,Cash,3
359235143,3/20/2018,18:45,Female,Brookfield,NewYork,No,Groceries,55,1,55,Gpay,3
939774850,3/3/2018,20:24,Female,Park lane,Dallas,No,Furniture,84,4,336,Gpay,2
278317061,3/14/2018,13:22,Female,Brookfield,NewYork,No,Fashion,88,1,88,Card,1
368853285,2/20/2018,18:37,Male,Brookfield,NewYork,No,Clothing,99,4,396,Cash,1
604340487,2/14/2018,18:45,Male,Water tower,Chicago,Yes,Furniture,11,5,55,Gpay,2
743868871,1/25/2018,10:31,Female,Brookfield,NewYork,Yes,Books,93,4,372,Gpay,3
492810637,3/24/2018,19:39,Male,Park lane,Dallas,No,Clothing,89,5,445,Gpay,5
687348438,1/23/2018,13:38,Female,Park lane,Dallas,Yes,Furniture,65,3,195,Cash,4
80579422,3/19/2018,12:50,Female,Water tower,Chicago,Yes,Groceries,1,6,6,Cash,4
643832293,2/15/2018,19:26,Male,Brookfield,NewYork,Yes,Furniture,76,7,532,Cash,2
831268468,1/11/2018,20:35,Female,Water tower,Chicago,No,Clothing,69,1,69,Cash,5
492882170,3/14/2018,19:49,Female,Park lane,Dallas,Yes,Groceries,79,1,79,Gpay,2
558983653,3/18/2018,16:08,Female,Brookfield,NewYork,No,Clothing,59,3,177,Cash,1
277407654,2/14/2018,13:54,Male,Water tower,Chicago,Yes,Clothing,50,3,150,Gpay,3
994560802,1/23/2018,19:48,Male,Brookfield,NewYork,Yes,Fashion,32,6,192,Gpay,2
746727595,3/30/2018,13:52,Female,Brookfield,NewYork,No,Sporting,72,2,144,Gpay,1
339046235,2/6/2018,12:20,Female,Brookfield,NewYork,Yes,Fashion,91,5,455,Card,2
348768896,1/17/2018,15:11,Male,Brookfield,NewYork,No,Sporting,91,2,182,Cash,1
987110291,1/1/2018,11:39,Male,Park lane,Dallas,No,Clothing,57,2,114,Cash,5
62873821,3/19/2018,10:25,Male,Park lane,Dallas,No,Groceries,26,7,182,Gpay,5
191002335,2/4/2018,12:30,Female,Water tower,Chicago,No,Clothing,55,4,220,Cash,3
244033511,1/8/2018,16:48,Male,Park lane,Dallas,Yes,Clothing,95,3,285,Gpay,5
393987266,1/25/2018,15:01,Male,Brookfield,NewYork,No,Groceries,79,1,79,Gpay,3
604309839,2/22/2018,11:26,Female,Brookfield,NewYork,No,Books,34,6,204,Cash,1
889591111,2/4/2018,18:00,Female,Park lane,Dallas,Yes,Books,93,1,93,Cash,5
944196014,3/14/2018,16:43,Male,Water tower,Chicago,No,Sporting,72,2,144,Cash,3
286183474,3/2/2018,19:56,Female,Water tower,Chicago,Yes,Fashion,30,1,30,Cash,3
75267883,3/19/2018,10:25,Female,Water tower,Chicago,No,Sporting,1,7,7,Gpay,1
480320443,1/8/2018,10:52,Male,Brookfield,NewYork,No,Sporting,4,6,24,Cash,2
58389350,1/12/2018,19:01,Female,Park lane,Dallas,Yes,Books,71,4,284,Cash,2
799871468,3/23/2018,14:22,Male,Brookfield,NewYork,No,Clothing,53,2,106,Gpay,2
884774543,3/18/2018,10:18,Female,Park lane,Dallas,Yes,Groceries,55,6,330,Card,1
80389415,3/12/2018,18:37,Male,Park lane,Dallas,Yes,Groceries,26,7,182,Card,1
719326156,3/25/2018,10:42,Female,Park lane,Dallas,Yes,Groceries,67,5,335,Card,3
424714026,2/3/2018,16:30,Female,Brookfield,NewYork,No,Groceries,65,2,130,Cash,1
928927387,3/30/2018,15:26,Male,Water tower,Chicago,Yes,Fashion,38,5,190,Cash,3
583805255,3/20/2018,12:46,Female,Brookfield,NewYork,Yes,Furniture,56,7,392,Gpay,5
157966851,3/22/2018,12:28,Male,Park lane,Dallas,Yes,Books,39,3,117,Cash,3
431796363,3/13/2018,10:10,Male,Brookfield,NewYork,Yes,Books,10,4,40,Card,2
467636158,1/14/2018,14:33,Male,Park lane,Dallas,Yes,Fashion,91,6,546,Card,1
